0.2171	0.55077
0.2181	0.55075
0.2193	0.55053
0.2203	0.55038
0.2214	0.55039
0.2225	0.55044
0.2235	0.55047
0.2246	0.55047
0.2257	0.5503
0.2268	0.55018
0.2279	0.55013
0.229	0.5502
0.2301	0.55033
0.2311	0.55034
0.2322	0.55035
0.2333	0.55031
0.2344	0.55039
0.2355	0.55043
0.2366	0.5504
0.2376	0.55041
0.2387	0.55032
0.2398	0.55013
0.2409	0.55009
0.242	0.55017
0.243	0.55022
0.2441	0.55026
0.2452	0.55018
0.2463	0.55009
0.2474	0.55001
0.2484	0.55007
0.2496	0.55016
0.2507	0.55023
0.2517	0.55023
0.2528	0.55027
0.2539	0.55028
0.2549	0.55037
0.256	0.55039
0.2571	0.55041
0.2582	0.55046
0.2592	0.55037
0.2603	0.55029
0.2615	0.5504
0.2626	0.55052
0.2636	0.55063
0.2647	0.55069
0.2658	0.55059
0.2669	0.55046
0.2679	0.55045
0.269	0.55049
0.2701	0.55061
0.2712	0.5506
0.2723	0.55057
0.2733	0.55057
0.2744	0.5506
0.2755	0.55065
0.2766	0.55063
0.2776	0.55069
0.2787	0.5506
0.2798	0.55044
0.2809	0.5504
0.282	0.55049
0.2831	0.55058
0.2841	0.55061
0.2853	0.55051
0.2863	0.55041
0.2874	0.55028
0.2885	0.55029
0.2896	0.55035
0.2907	0.55036
0.2917	0.55036
0.2928	0.55037
0.2939	0.55035
0.2951	0.5504
0.2961	0.55037
0.2972	0.55038
0.2983	0.55035
0.2993	0.55018
0.3004	0.55004
0.3015	0.5501
0.3026	0.55017
0.3036	0.55025
0.3047	0.55028
0.3058	0.5502
0.3069	0.5501
0.308	0.55015
0.3091	0.55027
0.3101	0.55043
0.3112	0.55047
0.3123	0.5505
0.3134	0.55054
0.3145	0.5506
0.3156	0.55064
0.3166	0.55063
0.3177	0.55066
0.3188	0.55056
0.3199	0.55035
0.3209	0.55031
0.3221	0.55036
0.3232	0.55042
0.3242	0.55049
0.3253	0.55043
0.3264	0.55032
0.3275	0.55023
0.3285	0.55026
0.3296	0.55037
0.3308	0.55044
0.3318	0.55044
0.3329	0.5505
0.334	0.55053
0.335	0.55062
0.3361	0.55061
0.3372	0.55065
0.3383	0.55066
0.3393	0.55053
0.3405	0.55041
0.3416	0.55047
0.3426	0.55054
0.3437	0.5506
0.3447	0.55063
0.3459	0.5505
0.3469	0.55035
0.348	0.55032
0.3491	0.55038
0.3502	0.55047
0.3513	0.55045
0.3524	0.55044
0.3535	0.55041
0.3544	0.55047
0.3556	0.5505
0.3567	0.55052
0.3578	0.55057
0.3588	0.55053
0.3599	0.5504
0.361	0.55046
0.3621	0.55058
0.3632	0.55071
0.3642	0.55079
0.3653	0.55075
0.3664	0.55063
0.3675	0.55048
0.3686	0.55046
0.3697	0.55049
0.3708	0.55048
0.3718	0.5504
0.3729	0.55038
0.374	0.55034
0.3751	0.55043
0.3761	0.55047
0.3773	0.55053
0.3783	0.55061
0.3794	0.55055
0.3805	0.55051
0.3816	0.55064
0.3826	0.55077
0.3838	0.55086
0.3848	0.55094
0.3859	0.55081
0.387	0.5507
0.3881	0.55067
0.3891	0.55075
0.3902	0.55084
0.3913	0.55086
0.3924	0.55087
0.3935	0.5509
0.3946	0.55093
0.3956	0.55099
0.3967	0.55095
0.3978	0.55098
0.3989	0.55085
0.4	0.55066
0.401	0.55064
0.4021	0.55066
0.4032	0.5507
0.4043	0.5507
0.4054	0.55058
0.4065	0.55043
0.4075	0.55032
0.4086	0.55034
0.4098	0.55042
0.4109	0.55048
0.4119	0.55048
0.413	0.55052
0.414	0.55053
0.4151	0.55063
0.4162	0.55068
0.4173	0.55069
0.4184	0.55072
0.4195	0.55061
0.4205	0.55048
0.4217	0.55054
0.4227	0.55062
0.4238	0.55065
0.4248	0.55067
0.426	0.55053
0.427	0.55038
0.4281	0.55032
0.4292	0.55035
0.4302	0.55042
0.4313	0.5504
0.4324	0.55036
0.4335	0.55036
0.4346	0.55039
0.4357	0.55043
0.4368	0.55044
0.4378	0.55054
0.439	0.55047
0.44	0.55038
0.4411	0.55041
0.4422	0.55057
0.4433	0.5507
0.4444	0.55079
0.4455	0.55078
0.4465	0.55064
0.4476	0.55058
0.4486	0.55059
0.4498	0.55064
0.4509	0.5507
0.4519	0.55065
0.453	0.55068
0.4541	0.55067
0.4551	0.55073
0.4563	0.55072
0.4574	0.55078
0.4584	0.55074
0.4595	0.55064
0.4606	0.55049
0.4616	0.55053
0.4628	0.55061
0.4638	0.5506
0.465	0.55059
0.466	0.5504
0.4671	0.55022
0.4682	0.55012
0.4693	0.55014
0.4703	0.5502
0.4714	0.55021
0.4725	0.55022
0.4736	0.55021
0.4746	0.55031
0.4758	0.55037
0.4768	0.55042
0.4779	0.55051
0.479	0.55045
0.4801	0.55034
0.4811	0.55035
0.4823	0.55044
0.4834	0.55052
0.4843	0.55058
0.4855	0.5505
0.4866	0.55035
0.4876	0.5503
0.4887	0.55033
0.4899	0.55043
0.4909	0.55053
0.492	0.55053
0.4931	0.55059
0.4941	0.55063
0.4951	0.55075
0.4963	0.5508
0.4974	0.55087
0.4984	0.5509
0.4995	0.55079
0.5006	0.55068
0.5017	0.55077
0.5028	0.55085
0.5039	0.55093
0.505	0.55095
0.5061	0.55084
0.5071	0.5507
0.5082	0.55067
0.5093	0.55071
0.5104	0.55081
0.5115	0.55082
0.5125	0.55082
0.5136	0.55079
0.5147	0.55083
0.5158	0.55086
0.5168	0.55082
0.5179	0.55082
0.519	0.55073
0.5201	0.55059
0.5212	0.55058
0.5223	0.55065
0.5234	0.55071
0.5244	0.55079
0.5255	0.5507
0.5266	0.55055
0.5277	0.55047
0.5288	0.55052
0.5299	0.55058
0.5309	0.55063
0.532	0.55058
0.5331	0.55059
0.5342	0.55063
0.5352	0.55065
0.5363	0.55066
0.5374	0.55068
0.5385	0.55064
0.5396	0.55051
0.5406	0.55035
0.5417	0.55038
0.5428	0.55043
0.5439	0.55045
0.545	0.55048
0.5461	0.55035
0.5472	0.55022
0.5483	0.55013
0.5493	0.55017
0.5504	0.55027
0.5515	0.5503
0.5526	0.55024
0.5536	0.55023
0.5548	0.55033
0.5558	0.55038
0.5569	0.55037
0.558	0.55048
0.5591	0.55042
0.5602	0.55032
0.5612	0.55038
0.5623	0.55054
0.5634	0.55067
0.5645	0.55083
0.5656	0.55082
0.5667	0.55073
0.5678	0.55065
0.5688	0.55069
0.5699	0.55075
0.571	0.55078
0.5721	0.55066
0.5731	0.55064
0.5742	0.55056
0.5753	0.55055
0.5764	0.55051
0.5775	0.55048
0.5785	0.55045
0.5796	0.5503
0.5807	0.55017
0.5817	0.55023
0.5829	0.55033
0.584	0.55034
0.585	0.55037
0.5861	0.55024
0.5873	0.55008
0.5883	0.55002
0.5894	0.55005
0.5904	0.55011
0.5916	0.55012
0.5926	0.55014
0.5937	0.55012
0.5948	0.55022
0.5958	0.55028
0.597	0.55033
0.598	0.55041
0.5991	0.55034
0.6002	0.55021
0.6013	0.5502
0.6023	0.55027
0.6034	0.55035
0.6045	0.5504
0.6056	0.55032
0.6067	0.55018
0.6077	0.55007
0.6088	0.55007
0.6099	0.55014
0.611	0.55021
0.6121	0.55013
0.6132	0.55019
0.6143	0.55022
0.6153	0.55032
0.6165	0.55035
0.6175	0.5504
0.6186	0.55042
0.6196	0.55029
0.6208	0.55019
0.6218	0.55022
0.6229	0.55027
0.6241	0.55029
0.6251	0.55028
0.6262	0.55013
0.6273	0.54993
0.6283	0.54989
0.6294	0.54993
0.6305	0.55
0.6315	0.55004
0.6327	0.55007
0.6337	0.55011
0.6349	0.55024
0.6359	0.55033
0.637	0.55039
0.6381	0.55047
0.6392	0.55042
0.6403	0.55028
0.6413	0.55022
0.6424	0.55025
0.6435	0.55031
0.6446	0.55031
0.6456	0.55019
0.6467	0.54997
0.6478	0.54985
0.6489	0.54985
0.6499	0.54989
0.651	0.54998
0.6522	0.54995
0.6533	0.55002
0.6543	0.55006
0.6554	0.55013
0.6565	0.55018
0.6576	0.55027
0.6586	0.55024
0.6597	0.55012
0.6608	0.55002
0.6618	0.55005
0.663	0.5501
0.6641	0.55013
0.6651	0.55011
0.6662	0.54998
0.6673	0.54981
0.6684	0.54975
0.6695	0.5498
0.6705	0.54989
0.6716	0.54991
0.6727	0.5499
0.6738	0.54993
0.6749	0.55001
0.676	0.55008
0.677	0.55011
0.6781	0.55017
0.6792	0.55012
0.6803	0.55
0.6813	0.54999
0.6824	0.55012
0.6835	0.55017
0.6846	0.55026
0.6857	0.55021
0.6868	0.55007
0.6878	0.54994
0.6889	0.54994
0.69	0.54994
0.6911	0.54997
0.6922	0.54987
0.6933	0.54985
0.6943	0.54982
0.6955	0.54983
0.6965	0.54979
0.6976	0.54984
0.6987	0.5498
0.6998	0.54969
0.7009	0.54957
0.7019	0.54961
0.703	0.5497
0.7041	0.54975
0.7052	0.5498
0.7063	0.54968
0.7074	0.54952
0.7084	0.5495
0.7096	0.54954
0.7106	0.54961
0.7117	0.54963
0.7128	0.54961
0.7138	0.54958
0.7149	0.54963
0.716	0.54965
0.717	0.5496
0.7182	0.54969
0.7193	0.54961
0.7203	0.5495
0.7214	0.54953
0.7225	0.54964
0.7236	0.54979
0.7247	0.5499
0.7257	0.54987
0.7268	0.54975
0.7279	0.54966
0.729	0.54966
0.7301	0.54964
0.7312	0.54963
0.7322	0.54953
0.7334	0.54948
0.7344	0.54944
0.7355	0.54947
0.7366	0.54946
0.7377	0.54948
0.7387	0.54951
0.7399	0.54938
0.7409	0.54928
0.742	0.54934
0.7431	0.54941
0.7442	0.54948
0.7452	0.54953
0.7463	0.54941
0.7474	0.54926
0.7485	0.54925
0.7496	0.54928
0.7507	0.54938
0.7517	0.54941
0.7528	0.54938
0.7539	0.54938
0.755	0.54944
0.756	0.54948
0.7571	0.54947
0.7583	0.54949
0.7593	0.54936
0.7604	0.54916
0.7614	0.54911
0.7626	0.54913
0.7636	0.54917
0.7647	0.5492
0.7658	0.54907
0.7669	0.5489
0.7679	0.54879
0.769	0.54876
0.7701	0.54876
0.7712	0.54878
0.7722	0.54869
0.7734	0.54868
0.7744	0.54864
0.7755	0.54864
0.7766	0.54857
0.7776	0.54856
0.7787	0.54848
0.7799	0.5483
0.781	0.54816
0.782	0.54813
0.7831	0.54817
0.7842	0.54816
0.7852	0.54814
0.7863	0.548
0.7874	0.54783
0.7885	0.54778
0.7896	0.54781
0.7907	0.5479
0.7918	0.5479
0.7929	0.5479
0.7939	0.54788
0.795	0.54792
0.7961	0.54793
0.7971	0.54786
0.7983	0.54782
0.7993	0.54764
0.8004	0.54738
0.8015	0.54726
0.8026	0.5472
0.8037	0.54715
0.8047	0.5471
0.8058	0.54695
0.8069	0.54668
0.808	0.5465
0.8091	0.54649
0.8102	0.54645
0.8112	0.54647
0.8123	0.54638
0.8134	0.54638
0.8144	0.54637
0.8156	0.54639
0.8167	0.54638
0.8177	0.54637
0.8188	0.54631
0.8199	0.54612
0.821	0.54597
0.8221	0.54593
0.8232	0.54595
0.8243	0.54594
0.8254	0.54588
0.8264	0.54566
0.8275	0.54545
0.8285	0.54532
0.8297	0.54527
0.8307	0.54524
0.8318	0.54514
0.8329	0.54505
0.834	0.54494
0.8351	0.54487
0.8361	0.54479
0.8373	0.54466
0.8383	0.54458
0.8394	0.54437
0.8404	0.54412
0.8415	0.54395
0.8427	0.54388
0.8437	0.54378
0.8448	0.54372
0.8459	0.54348
0.847	0.5432
0.848	0.54295
0.8491	0.54283
0.8502	0.54268
0.8513	0.54254
0.8524	0.54226
0.8535	0.54206
0.8545	0.54185
0.8556	0.54163
0.8567	0.54137
0.8578	0.54116
0.8589	0.54086
0.86	0.54044
0.861	0.54001
0.8621	0.53973
0.8631	0.53949
0.8643	0.53919
0.8653	0.53887
0.8665	0.53843
0.8675	0.538
0.8686	0.53766
0.8697	0.5374
0.8708	0.53717
0.8719	0.53688
0.8729	0.53657
0.874	0.53627
0.8751	0.53598
0.8762	0.53569
0.8773	0.5353
0.8784	0.53493
0.8795	0.53441
0.8805	0.53388
0.8816	0.53337
0.8827	0.5329
0.8838	0.53249
0.8848	0.53201
0.8859	0.53142
0.887	0.53072
0.8881	0.53015
0.8891	0.52966
0.8903	0.52914
0.8913	0.52873
0.8924	0.52816
0.8935	0.52766
0.8945	0.52714
0.8957	0.52659
0.8967	0.526
0.8978	0.52541
0.8989	0.52475
0.9	0.52398
0.9011	0.52315
0.9021	0.52244
0.9032	0.5217
0.9043	0.52091
0.9054	0.52012
0.9065	0.51919
0.9076	0.51813
0.9086	0.51727
0.9097	0.51639
0.9108	0.51547
0.9119	0.51452
0.913	0.51347
0.914	0.51252
0.9152	0.51145
0.9163	0.51035
0.9174	0.50917
0.9184	0.50804
0.9195	0.50676
0.9206	0.5053
0.9216	0.50397
0.9228	0.50259
0.9238	0.50128
0.9249	0.49989
0.926	0.49839
0.927	0.49685
0.9281	0.49517
0.9292	0.49351
0.9303	0.49193
0.9314	0.49039
0.9325	0.48859
0.9336	0.48682
0.9346	0.48511
0.9357	0.48331
0.9368	0.48134
0.9379	0.47942
0.9389	0.47747
0.9401	0.47527
0.9411	0.47314
0.9422	0.47097
0.9433	0.46877
0.9444	0.4666
0.9455	0.46423
0.9465	0.46187
0.9476	0.45922
0.9487	0.4567
0.9498	0.45413
0.9509	0.45153
0.952	0.44883
0.953	0.44616
0.9541	0.44329
0.9552	0.44031
0.9563	0.43729
0.9573	0.4342
0.9585	0.43084
0.9595	0.42767
0.9606	0.42435
0.9617	0.42098
0.9628	0.41751
0.9638	0.41414
0.965	0.41039
0.966	0.40663
0.9671	0.4027
0.9682	0.39869
0.9692	0.39471
0.9704	0.39049
0.9714	0.38665
0.9725	0.38226
0.9736	0.37797
0.9746	0.37367
0.9758	0.3691
0.9769	0.3644
0.9779	0.35981
0.979	0.35497
0.9801	0.35014
0.9811	0.34517
0.9823	0.33984
0.9833	0.33472
0.9845	0.32935
0.9855	0.32426
0.9866	0.31862
0.9877	0.31283
0.9887	0.30738
0.9898	0.30182
0.9909	0.29537
0.992	0.28965
0.993	0.28391
0.9941	0.27757
0.9953	0.27079
0.9963	0.26494
0.9974	0.25805
0.9985	0.25148
0.9996	0.24514
1.0006	0.23794
1.0017	0.23109
1.0028	0.22384
1.0039	0.21681
1.005	0.20934
1.0061	0.20191
1.0072	0.19404
1.0082	0.18682
1.0093	0.17878
1.0104	0.17085
1.0114	0.16328
1.0125	0.15504
1.0136	0.14644
1.0147	0.13796
1.0158	0.12942
1.0169	0.12051
1.018	0.11165
1.019	0.10306
1.0202	0.09342
1.0212	0.08436
1.0223	0.07441
1.0234	0.065
1.0244	0.05559
1.0255	0.04571
1.0266	0.03615
1.0278	0.02509
1.0288	0.01555
1.0298	0.00615
1.0307	-0.00238
